"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-04-30,2934,"Greenville","SC","Greenville",133,170100,0.00650887573964497,0.018562874251497,0.0677966101694915,0.0463787824233268,0.0206169702291989,"2017-04","2017-Q2",170100,0,"2017-04"
2017-04-30,2896,"Burlington","NJ","Philadelphia",134,217000,-0.00549954170485793,-0.0189873417721519,0.00696055684454756,0.0125314033703594,-0.0191538596267965,"2006-10","2006-Q4",265000,-0.181132075471698,"2004-08"
2017-04-30,1442,"Tulare","CA","Visalia",135,185600,0.00324324324324324,0.0136537411250683,0.0715935334872979,0.0925978543156472,-0.0177046979930624,"2006-07","2006-Q3",240800,-0.229235880398671,"2005-03"
2017-04-30,616,"Lucas","OH","Toledo",136,89700,0.00335570469798658,0.0135593220338983,0.0418118466898955,0.029139588672493,-0.0179391506674409,"2006-03","2006-Q1",109700,-0.182315405651778,"2000-10"
2017-04-30,353,"Adams","CO","Denver",137,290600,0.00693000693000693,0.0178633975481611,0.0953637391632115,0.1223158365292,0.043683072176504,"2017-04","2017-Q2",290600,0,"2017-04"
2017-04-30,3266,"East Baton Rouge","LA","Baton Rouge",138,158900,0.00442477876106195,0.00952986022871665,0.0551128818061089,0.0337505829427931,0.0214616757195081,"2017-04","2017-Q2",158900,0,"2017-04"
2017-04-30,3286,"Virginia Beach City","VA","Virginia Beach",139,256800,0.00234192037470726,0.00195083886071011,0.0321543408360129,0.0212249999134388,-0.00725631182999475,"2007-05","2007-Q2",276200,-0.0702389572773353,"2005-09"
2017-04-30,343,"York","PA","York",140,165000,0.00182149362477231,0.0104102878138396,0.0509554140127389,0.0244890344460413,-0.00844282566008137,"2007-08","2007-Q3",180700,-0.0868843386828998,"2005-11"
2017-04-30,2743,"Jefferson","LA","New Orleans",141,172200,0,0.0058411214953271,0.0609981515711645,0.0430179628339811,0.0158101165903755,"2017-04","2017-Q2",172200,0,"2017-04"
2017-04-30,287,"Polk","IA","Des Moines",142,162800,-0.00610500610500611,-0.027479091995221,0.0181363352095059,0.0328587318810367,0.0124872231705788,"2017-01","2017-Q1",167400,-0.027479091995221,"2016-08"
2017-04-30,1721,"Genesee","MI","Flint",143,94100,0.00212992545260916,0.0183982683982684,0.0916473317865429,0.103914775370957,-0.0218799696709393,"2005-10","2005-Q4",124200,-0.242351046698873,"1999-07"
2017-04-30,448,"Clark","WA","Portland",144,309300,0.0107843137254902,0.0285999334885268,,0.0996006058609966,0.0125993363867332,"2017-04","2017-Q2",309300,0,"2017-04"
2017-04-30,3229,"Santa Barbara","CA","Santa Maria-Santa Barbara",145,560500,-0.000534950071326676,0.000178443968593862,0.0142960550126674,0.0790776388771477,-0.00928469963020373,"2006-01","2006-Q1",684700,-0.181393310939097,"2004-07"
2017-04-30,2538,"Seminole","FL","Orlando",146,226700,0.00710795202132386,0.0267210144927536,0.126739562624254,0.102459024787561,-0.0134600352983184,"2006-06","2006-Q2",270900,-0.163159837578442,"2005-08"
2017-04-30,3081,"Williamson","TX","Austin",147,240600,0.00291788245102126,0.0143338954468803,0.0664893617021277,0.0784871960678482,0.0327609862533285,"2017-04","2017-Q2",240600,0,"2017-04"
2017-04-30,1485,"Washoe","NV","Reno",148,308300,0.00390752197981114,0.0104883644706654,0.075715282623866,0.151778220859951,-0.00274751184204636,"2006-03","2006-Q1",354100,-0.129341993787066,"2005-02"
2017-04-30,2444,"Monterey","CA","Salinas",149,506300,0.00536139793486894,0.0178930438279051,0.116427783902977,0.117897502507906,-0.0233596376193612,"2006-04","2006-Q2",696800,-0.273392652123995,"2004-07"
2017-04-30,1395,"Solano","CA","Vallejo",150,388500,0.00517464424320828,0.0130378096479791,0.0952917958838455,0.150540369894267,-0.0125279833757009,"2006-04","2006-Q2",476900,-0.18536380792619,"2004-10"
2017-04-30,1208,"Mobile","AL","Mobile",151,111600,0.00540540540540541,0.0145454545454545,0.0772200772200772,0.0310025444691331,-0.00639967858377066,"2008-05","2008-Q2",122900,-0.0919446704637917,"2006-06"
2017-04-30,385,"Berks","PA","Reading",152,167500,-0.00416171224732461,0.00782190132370638,0.0462211118051218,0.0190745806509511,-0.00566985155697786,"2007-05","2007-Q2",177500,-0.0563380281690141,"2006-06"
2017-04-30,1585,"Cameron","TX","Brownsville",153,80600,0.0075,0.0241423125794155,0.0833333333333333,0.0231074103957518,0.0171444012330784,"2017-04","2017-Q2",80600,0,"2017-04"
2017-04-30,3247,"Prince William","VA","Washington",154,346400,0.00202487706103558,0.00609933197792623,0.030952380952381,0.0400844358827728,-0.0114552493405216,"2005-12","2005-Q4",430700,-0.195727884838635,"2004-11"
2017-04-30,3166,"Hillsborough","NH","Manchester",155,254900,0.00711181351244567,0.0236947791164659,0.0683151718357083,0.0458653173301347,0.000550900525069231,"2006-05","2006-Q2",267300,-0.0463898241676019,"2005-03"
2017-04-30,971,"Dakota","MN","Minneapolis-St Paul",156,259200,0.00582072176949942,0.0140845070422535,0.0596892886345053,0.076132463734049,0.00426503090764463,"2017-04","2017-Q2",259200,0,"2017-04"
2017-04-30,66,"Ada","ID","Boise City",157,219000,0.00597152044097382,0.0267229254571027,0.080414405525407,0.0917466893473167,-0.00287634255618952,"2007-05","2007-Q2",225500,-0.0288248337028825,"2006-11"
2017-04-30,2596,"Waukesha","WI","Milwaukee",158,264000,-0.004149377593361,-0.0123456790123457,0.064087061668682,0.0330378041139323,0.00347457819945141,"2017-01","2017-Q1",267300,-0.0123456790123457,"2016-09"
2017-04-30,2507,"Richland","SC","Columbia",159,131200,-0.000761614623000762,0.00459418070444104,0.0314465408805031,0.0267085979365518,-0.003733166064947,"2007-06","2007-Q2",136200,-0.0367107195301028,"2006-01"
2017-04-30,1981,"Pulaski","AR","Little Rock",160,122400,-0.00406834825061025,-0.00406834825061025,0.0090684253915911,0.00751964409229755,0.00307422260618462,"2017-02","2017-Q1",123100,-0.00568643379366369,"2016-12"
2017-04-30,2528,"Sarasota","FL","North Port-Sarasota-Bradenton",161,248400,-0.0064,-0.00480769230769231,0.0547770700636943,0.106145015056388,-0.00478315556593356,"2006-03","2006-Q1",304000,-0.182894736842105,"2005-04"
2017-04-30,2661,"Clackamas","OR","Portland",162,383500,0.00182863113897597,0.00947617794156357,0.0929039612425192,0.100484136054005,0.0139765320415866,"2017-04","2017-Q2",383500,0,"2017-04"
2017-04-30,685,"Pinal","AZ","Phoenix",163,179000,0.00280112044817927,0.0130164119977363,0.0744297719087635,0.108186134539125,-0.0159857769220041,"2006-04","2006-Q2",238600,-0.249790444258173,"2005-05"
2017-04-30,730,"Stark","OH","Canton",164,120200,0.00333889816360601,0.0100840336134454,0.063716814159292,0.0408349666717884,0.00176408405854067,"2006-07","2006-Q3",121700,-0.0123253903040263,"2005-11"
2017-04-30,1290,"Orange","NY","New York",165,222800,0.00677812923633077,0.0229568411386593,0.0479774223894638,0.0108469164690184,-0.0300215790529951,"2007-01","2007-Q1",302900,-0.264443710795642,"2004-01"
2017-04-30,904,"Butler","OH","Cincinnati",166,158200,0.00572155117609663,0.0173633440514469,0.0910344827586207,0.0416536830747922,0.00413815766361059,"2017-04","2017-Q2",158200,0,"2017-04"
2017-04-30,1201,"Mercer","NJ","Trenton",167,227400,0.00176211453744493,0.00486080424215643,0.0174496644295302,0.0165325430615291,-0.0190759796812082,"2006-06","2006-Q2",278600,-0.183776022972003,"2004-06"
2017-04-30,3200,"Westmoreland","PA","Pittsburgh",168,128100,-0.00233644859813084,0.00313234142521535,0.0474243663123467,0.0305605344695072,0.0213557479204467,"2017-03","2017-Q1",128400,-0.00233644859813084,"2017-02"
2017-04-30,3223,"Saint Charles","MO","St. Louis",169,219500,0.011054813450023,0.0407776197249881,0.11082995951417,0.0549334143988942,0.00612385661972814,"2017-04","2017-Q2",219500,0,"2017-04"
2017-04-30,367,"Allen","IN","Fort Wayne",170,115600,0.00960698689956332,0.044263775971093,0.0461538461538462,0.0365640474280169,0.00682364863281815,"2017-04","2017-Q2",115600,0,"2017-04"
2017-04-30,231,"Lane","OR","Eugene",171,246700,0.00284552845528455,0.00611745513866232,0.0688908145580589,0.0608629801019411,0.00414652384053826,"2017-04","2017-Q2",246700,0,"2017-04"
2017-04-30,1712,"Forsyth","NC","Winston-Salem",172,136400,0.00664206642066421,0.0232558139534884,0.0436113236419281,0.0203995507815431,0.000884048720965813,"2008-04","2008-Q2",137100,-0.00510576221735959,"2008-03"
2017-04-30,1146,"Lehigh","PA","Allentown",173,184400,0.001085776330076,0.0087527352297593,0.0459444129325014,0.0208777382848628,-0.0110637590891629,"2007-07","2007-Q3",206900,-0.108748187530208,"2005-09"
2017-04-30,1325,"Placer","CA","Sacramento",174,446500,0.000224014336917563,0.0166211293260474,0.0735753786968021,0.100032831965382,-0.000402244162599819,"2006-01","2006-Q1",498500,-0.104312938816449,"2005-01"
2017-04-30,2869,"Washtenaw","MI","Ann Arbor",175,246500,-0.00484457004440856,0.000405844155844156,0.0643350604490501,0.0728859699572839,0.0140969470205528,"2017-02","2017-Q1",248200,-0.00684931506849315,"2017-02"
2017-04-30,1953,"Orleans","LA","New Orleans",176,172500,-0.00576368876080692,-0.00690846286701209,0.0385310054184226,0.0588557993195367,,"2016-10","2016-Q4",174800,-0.0131578947368421,"2016-08"
2017-04-30,2323,"Hamilton","TN","Chattanooga",177,156800,0.00512820512820513,0.0148867313915858,0.0703071672354949,0.033783501092002,0.0150822390923271,"2017-04","2017-Q2",156800,0,"2017-04"
2017-04-30,1894,"Madison","AL","Huntsville",178,152700,-0.0013080444735121,0.00131147540983607,-0.000654450261780105,0.00956789774185807,-0.0035951972130116,"2008-11","2008-Q4",165000,-0.0745454545454545,"2006-08"
2017-04-30,1161,"Marion","FL","Ocala",179,135800,0.00518134715025907,0.018754688672168,0.103168155970755,0.0775008757602735,-0.026258666830569,"2006-12","2006-Q4",180000,-0.245555555555556,"2005-05"
2017-04-30,2552,"Somerset","NJ","New York",180,388400,-0.00867789688616641,-0.00256805341551104,0.0154248366013072,0.0248740479087324,-0.00795660274167354,"2006-04","2006-Q2",438800,-0.11485870556062,"2004-11"
2017-04-30,1916,"Manatee","FL","North Port-Sarasota-Bradenton",181,243700,0.00082135523613963,0.00536303630363036,0.0749889722099691,0.101927074892061,-0.000857655653042966,"2006-01","2006-Q1",302200,-0.193580410324289,"2005-03"
2017-04-30,1638,"Collier","FL","Naples",182,333200,-0.004778972520908,-0.0109824873849807,0.0351040695868282,0.0878555755065333,-0.0172181333587561,"2006-08","2006-Q3",428700,-0.222766503382319,"2005-04"
2017-04-30,1893,"Luzerne","PA","Scranton",183,106200,0.00568181818181818,0.0114285714285714,0.0727272727272727,0.0191297466030005,0.00404328164884271,"2017-04","2017-Q2",106200,0,"2017-04"
2017-04-30,2912,"Cumberland","NC","Fayetteville",184,113400,-0.00700525394045534,-0.0139130434782609,0.0115967885816235,-0.0107551891343143,0.00341421688394838,"2011-07","2011-Q3",125600,-0.0971337579617834,"2008-04"
2017-04-30,3269,"Saint Louis City","MO","St. Louis",185,118900,0,0.0188517566409597,0.097876269621422,0.0411255821688412,-0.0103974804604521,"2007-04","2007-Q2",132000,-0.0992424242424242,"2005-08"
2017-04-30,3158,"Chesterfield","VA","Richmond",186,219300,0.00366132723112128,0.0181058495821727,0.0734214390602056,0.03821894766042,-0.00162693360311927,"2007-08","2007-Q3",223000,-0.0165919282511211,"2006-12"
2017-04-30,1171,"Marion","OR","Salem",187,232200,0.00475984422327997,0.0166374781085814,0.140471512770138,0.0858783540998602,0.0130817664823166,"2017-04","2017-Q2",232200,0,"2017-04"
2017-04-30,1887,"Loudoun","VA","Washington",188,471100,0.000212314225053079,0.00726961727603164,0.020580589254766,0.0328495824445922,-0.00116004452340479,"2005-10","2005-Q4",543600,-0.133370125091979,"2005-01"
2017-04-30,2515,"Rockland","NY","New York",189,414600,0.00753341433778858,0.0139398385913426,0.0247157686604053,0.0257546465840259,-0.00842396786939237,"2006-02","2006-Q1",470600,-0.118997025074373,"2004-11"
2017-04-30,98,"Bell","TX","Killeen",190,119900,0.00334728033472803,0.00502933780385583,0.0239111870196413,0.0155451603967027,0.00219473555135008,"2006-11","2006-Q4",120100,-0.00166527893422148,"2006-11"
2017-04-30,1922,"McHenry","IL","Chicago",191,203800,0.00542673902318698,0.0169660678642715,0.0670157068062827,0.0512970616748576,-0.0193980212062825,"2007-04","2007-Q2",247900,-0.17789431222267,"2003-06"
2017-04-30,1771,"Henrico","VA","Richmond",192,216800,0.00696702275894101,0.0168855534709193,0.0834582708645677,0.0448455595163617,-0.000872185236875489,"2007-08","2007-Q3",220600,-0.0172257479601088,"2007-01"
2017-04-30,470,"Davis","UT","Ogden",193,252400,0.00198491464867011,0.0128410914927769,0.0912235192390834,0.0636430927549343,0.00627290654471091,"2008-06","2008-Q2",254900,-0.00980776775205963,"2007-12"
2017-04-30,823,"Albany","NY","Albany",194,214600,-0.000931098696461825,0.0170616113744076,0.0756892230576441,0.0303518379934853,0.00429352052275545,"2017-03","2017-Q1",214800,-0.000931098696461825,"2017-03"
2017-04-30,1150,"Lorain","OH","Cleveland",195,129400,0.00232378001549187,0.00310077519379845,0.0253565768621236,0.0302245191382913,-0.00598084289729983,"2006-11","2006-Q4",138800,-0.0677233429394813,"2003-12"
2017-04-30,1849,"Larimer","CO","Fort Collins",196,342600,0.00675874228621804,0.0214669051878354,0.10019267822736,0.0916389348159998,0.0433143361186523,"2017-04","2017-Q2",342600,0,"2017-04"
2017-04-30,3112,"Northampton","PA","Allentown",197,189700,0.00690021231422505,0.0133547008547009,0.0538888888888889,0.0188370238555884,-0.0162190327535618,"2006-10","2006-Q4",224900,-0.156514006224989,"2005-05"
2017-04-30,2259,"Escambia","FL","Pensacola",198,139200,0.00796524257784214,0.0235294117647059,0.0883502736512901,0.0530431179839281,-0.00296820417220511,"2006-04","2006-Q2",149600,-0.0695187165775401,"2005-07"
2017-04-30,2255,"Dutchess","NY","New York",199,251700,0.00159172304019101,0.0100321027287319,0.0396530359355638,0.0180182865413696,-0.0239357066999131,"2006-09","2006-Q3",329800,-0.236810187992723,"2003-09"
2017-04-30,219,"Lake","FL","Orlando",200,189100,0.00424853956452469,0.0128548473486877,0.0899135446685879,0.0877121672057062,-0.0156902662437269,"2006-08","2006-Q3",234800,-0.194633730834753,"2005-07"
2017-04-30,1701,"Fayette","KY","Lexington",201,162900,0.00369685767097967,0.00991940483570986,0.0619295958279009,0.0313525179342384,0.0151922528439117,"2017-04","2017-Q2",162900,0,"2017-04"
2017-04-30,2877,"Winnebago","IL","Rockford",202,99900,0.00503018108651911,0.018348623853211,0.0593849416755037,0.00989679576432723,-0.022943913891174,"2007-09","2007-Q3",127000,-0.213385826771654,"2002-08"
2017-04-30,3013,"Rockingham","NH","Boston",203,308100,0.00785083415112856,0.0304347826086957,0.0799158780231335,0.0627190177736088,0.00708435802111973,"2006-03","2006-Q1",308400,-0.000972762645914397,"2006-03"
2017-04-30,1549,"Boulder","CO","Boulder",204,494900,0.0069175991861648,0.0282568044878454,0.113887013279316,0.0984984004986544,0.0472160409243587,"2017-04","2017-Q2",494900,0,"2017-04"
2017-04-30,2616,"Anchorage","AK","Anchorage",205,293200,0.00102424035506999,0.00410958904109589,-0.00441426146010187,0.0244834897606485,-0.00238984027151934,"2007-09","2007-Q3",302000,-0.0291390728476821,"2006-08"
2017-04-30,2929,"Gloucester","NJ","Philadelphia",206,199700,0.00553877139979859,0.0162849872773537,0.0417318727177882,0.018847239648442,-0.0154727949751141,"2006-10","2006-Q4",237100,-0.157739350485027,"2005-04"
2017-04-30,1101,"Howard","MD","Baltimore",207,435200,0.00276497695852535,0.0130353817504655,0.0118577075098814,0.0258834474018863,-0.00559158410113958,"2006-08","2006-Q3",469500,-0.0730564430244941,"2005-07"
2017-04-30,1670,"Douglas","CO","Denver",208,449300,0.00627099664053751,0.0169760072430964,0.0517322097378277,0.0819788164749315,0.0338429472123092,"2017-04","2017-Q2",449300,0,"2017-04"
2017-04-30,2775,"Lancaster","NE","Lincoln",209,157900,0.00317662007623888,0.0102367242482406,0.0381328073635766,0.0406137755174476,0.0208170149221987,"2017-04","2017-Q2",157900,0,"2017-04"
2017-04-30,3141,"Spartanburg","SC","Spartanburg",210,127000,0.00554235946159937,0.0192616372391653,0.0601001669449082,0.0335169498692605,0.0134654930117957,"2017-04","2017-Q2",127000,0,"2017-04"
2017-04-30,1110,"Ingham","MI","Lansing",211,124700,0.000802568218298555,0.0121753246753247,0.0740740740740741,0.0678691085348428,-0.00805183996528847,"2006-04","2006-Q2",141500,-0.118727915194346,"2002-05"
2017-04-30,159,"Erie","PA","Erie",212,121500,0.00164880461665293,0.0116569525395504,0.0501296456352636,0.0223261659918448,0.0136454829667167,"2017-04","2017-Q2",121500,0,"2017-04"
2017-04-30,3131,"Saint Lucie","FL","Port St. Lucie",213,188100,0.0032,0.015658747300216,0.0967930029154519,0.134011797020563,-0.0155880539946092,"2006-03","2006-Q1",243600,-0.227832512315271,"2004-12"
2017-04-30,232,"Leon","FL","Tallahassee",214,167000,-0.00119617224880383,-0.002389486260454,0.0536277602523659,0.0310840201100089,-0.014058515590741,"2006-11","2006-Q4",193200,-0.135610766045549,"2005-05"
2017-04-30,1057,"Greene","MO","Springfield",215,118200,-0.00168918918918919,-0.00084530853761623,-0.00922045264040235,0.0139309799506502,-0.0034040866867342,"2009-05","2009-Q2",124200,-0.0483091787439614,"2008-08"
2017-04-30,2318,"Hamilton","IN","Indianapolis",216,227700,0.00352578228294403,0.0106524633821571,0.0266005410279531,0.030647297053422,0.0115983175185159,"2017-04","2017-Q2",227700,0,"2017-04"
2017-04-30,2133,"Atlantic","NJ","Atlantic City",217,181700,-0.00055005500550055,-0.00109950522264981,0.0312145289443814,-0.00658235901191384,-0.0395768083684734,"2006-05","2006-Q2",280200,-0.351534618129907,"2003-11"
2017-04-30,2987,"New London","CT","New London",218,222400,0.00815956482320943,0.0155251141552511,0.0377974801679888,0.0115400852305068,-0.0186975628418459,"2006-12","2006-Q4",268800,-0.172619047619048,"2004-07"
2017-04-30,3122,"Saint Clair","IL","St. Louis",219,94100,-0.00106157112526539,-0.00106157112526539,0.040929203539823,0.0100742916751957,-0.0190011975683039,"2007-03","2007-Q1",114100,-0.175284837861525,"2004-05"
2017-04-30,3261,"San Luis Obispo","CA","San Luis Obispo",220,565200,0.00212765957446809,0.00802568218298555,0.0428044280442804,0.0836676921014128,-0.00143935339972301,"2006-04","2006-Q2",621400,-0.0904409398133248,"2005-05"
2017-04-30,1957,"Osceola","FL","Orlando",221,184700,0.00653950953678474,0.0131651124520022,0.10400478182905,0.109818739214594,-0.0266184666423348,"2006-08","2006-Q3",249100,-0.258530710558009,"2005-04"
2017-04-30,1650,"Dauphin","PA","Harrisburg",222,149600,-0.0170827858081472,-0.0323415265200517,0.0183798502382573,0.010055734585841,-0.00191811111984597,"2017-02","2017-Q1",154600,-0.0323415265200517,"2016-11"
